Vernier Format 2
187_act9.txt 7/15/116 14:29:53
Run 1
Wavelength	Intensity	
W	I	
nm	rel	

655.70	0.017	
656.50	0.016	
657.20	0.016	
658.00	0.016	
658.70	0.016	
659.50	0.016	
660.20	0.016	
661.00	0.017	
661.70	0.018	
662.50	0.019	
663.20	0.020	
664.00	0.021	
664.70	0.023	
665.50	0.025	
666.20	0.027	
667.00	0.027	
667.80	0.026	
668.50	0.023	
669.30	0.020	
670.00	0.018	
670.80	0.018	
671.60	0.017	
672.30	0.017	
673.10	0.016	
673.90	0.016	
674.60	0.016	
675.40	0.016	
676.20	0.016	
676.90	0.016	
677.70	0.016	
678.50	0.015	
679.20	0.015	
680.00	0.016	
680.70	0.016	
681.50	0.017	
682.30	0.016	
683.00	0.017	
683.80	0.016	
684.60	0.016	
685.30	0.016	
686.10	0.016	
686.90	0.016	
687.60	0.016	
688.40	0.016	
689.20	0.016	
689.90	0.016	
690.70	0.016	
691.50	0.017	
692.20	0.016	
693.00	0.016	
693.70	0.016	
694.50	0.016	
695.30	0.016	
696.00	0.016	
696.80	0.016	
697.60	0.016	
698.30	0.016	
699.10	0.016	
699.90	0.017	
700.60	0.017	
701.40	0.017	
702.20	0.019	
702.90	0.022	
703.70	0.025	
704.50	0.029	
705.20	0.032	
706.00	0.034	
706.80	0.031	
707.50	0.025	
708.30	0.021	
709.10	0.020	
709.90	0.019	
710.70	0.018	
711.50	0.017	
712.20	0.016	
713.00	0.016	
713.80	0.016	
714.60	0.016	
715.40	0.017	
716.20	0.016	
716.90	0.017	
717.70	0.016	
718.50	0.016	
719.30	0.016	
720.10	0.016	
720.90	0.016	
721.60	0.016	
722.40	0.016	
723.20	0.016	
724.00	0.015	
724.80	0.016	
725.60	0.016	
726.30	0.017	
727.10	0.017	
727.90	0.017	
728.70	0.017	
729.50	0.017	
730.30	0.017	
731.00	0.016	
731.80	0.016	
732.60	0.016	
733.40	0.016	
734.20	0.016	
735.00	0.016	
735.70	0.016	
736.50	0.015	
737.30	0.015	
738.10	0.015	
738.90	0.015	
739.70	0.015	
740.40	0.015	
741.20	0.015	
742.00	0.016	
742.80	0.016	
743.60	0.016	
