2.078157339699849899e+02,0.000000000000000000e+00,7.933432564204137213e-04,0.000000000000000000e+00
2.079570910927029672e+02,0.000000000000000000e+00,8.476719782886597528e-04,0.000000000000000000e+00
2.080984482154209445e+02,0.000000000000000000e+00,8.984027715563597857e-04,0.000000000000000000e+00
2.082398053381390355e+02,0.000000000000000000e+00,9.455356362235134947e-04,0.000000000000000000e+00
2.083811624608570128e+02,0.000000000000000000e+00,9.890705722901212051e-04,0.000000000000000000e+00
2.085225195835749901e+02,0.000000000000000000e+00,1.029007579756182700e-03,0.000000000000000000e+00
2.086638767062930810e+02,0.000000000000000000e+00,1.065346658621698413e-03,0.000000000000000000e+00
2.088052338290110583e+02,0.000000000000000000e+00,1.098087808886667911e-03,0.000000000000000000e+00
2.089465909517291493e+02,0.000000000000000000e+00,1.127231030551091194e-03,0.000000000000000000e+00
2.090879480744471266e+02,0.000000000000000000e+00,1.152776323614968694e-03,0.000000000000000000e+00
2.092293051971651039e+02,0.000000000000000000e+00,1.174723688078299546e-03,0.000000000000000000e+00
2.093706623198831949e+02,-4.085032760360766480e-04,1.024258314003461800e-03,-8.469463900263945685e-05
2.095120194426011722e+02,-3.484292648543006353e-04,1.063835528609469085e-03,-7.223954503166306893e-05
2.096533765653191494e+02,-2.900965293589529348e-04,1.099095228894820652e-03,-6.014546827723670375e-05
2.097947336880372404e+02,-2.335050695500335736e-04,1.130037414859517151e-03,-4.841240873936040199e-05
2.099360908107552177e+02,-1.786548854275424433e-04,1.156662086503558364e-03,-3.704036641803412974e-05
2.100774479334731950e+02,-1.255459769914796524e-04,1.178969243826944076e-03,-2.602934131325790735e-05
2.102188050561912860e+02,-7.417834424184509235e-05,1.196958886829674502e-03,-1.537933342503171110e-05
2.103601621789092633e+02,-2.455198717863886487e-05,1.210631015511749644e-03,-5.090342753355566399e-06
2.105015193016273543e+02,2.333309419813902328e-05,1.219985629873169500e-03,4.837630701770529298e-06
2.106428764243453315e+02,6.947689988848874151e-05,1.225022729913934289e-03,1.440458694034660902e-05
2.107842335470633088e+02,1.138794298924100527e-04,1.225742315634042925e-03,2.361052596237262619e-05
2.109255906697813998e+02,1.565406842099031329e-04,1.222144387033497143e-03,3.245544776784861044e-05
2.110669477924993771e+02,1.974606628409679280e-04,1.214228944112295643e-03,4.093935235677455839e-05
2.112083049152173544e+02,2.366393657856044109e-04,1.201995986870438857e-03,4.906223972915046326e-05
2.113496620379354454e+02,2.740767930438125816e-04,1.185445515307927003e-03,5.682410988497631828e-05
2.114910191606534227e+02,3.097729446155924942e-04,1.164577529424759865e-03,6.422496282425214378e-05
2.116323762833715136e+02,3.437278205009441489e-04,1.139392029220937007e-03,7.126479854697793297e-05
2.117737334060894909e+02,3.759414206998674913e-04,1.109889014696459298e-03,7.794361705315367231e-05
2.119150905288074682e+02,4.064137452123625215e-04,1.076068485851325871e-03,8.426141834277937534e-05
2.120564476515255592e+02,4.351447940384292395e-04,1.037930442685537375e-03,9.021820241585502853e-05
2.121978047742435365e+02,4.621345671780676995e-04,9.954748851990933775e-04,9.581396927238065896e-05
2.123391618969615138e+02,4.873830646312778472e-04,9.487018133919940949e-04,1.010487189123562260e-04
2.124805190196796048e+02,5.108902863980597370e-04,8.976112272642395272e-04,1.059224513357817703e-04
2.126218761423975820e+02,5.326562324784134229e-04,8.422031268158296745e-04,1.104351665426572782e-04
2.127632332651155593e+02,5.526809028723386882e-04,7.824775120467645367e-04,1.145868645329827364e-04
2.129045903878336503e+02,5.709642975798357497e-04,7.184343829570441139e-04,1.183775453067581582e-04
2.130459475105516276e+02,5.875064166009044990e-04,6.500737395466682977e-04,1.218072088639835437e-04
2.131873046332697186e+02,6.023072599355448276e-04,5.773955818156370880e-04,1.248758552046588658e-04
2.133286617559876959e+02,6.153668275837570608e-04,6.947600127654508014e-04,1.275834843287841787e-04
2.134700188787056732e+02,6.266851195455408734e-04,6.397117051770954835e-04,1.299300962363594283e-04
2.136113760014237641e+02,2.277588597848197258e-04,4.122506590505712969e-04,4.722105192474517106e-05
2.137527331241417414e+02,2.956686115555230893e-04,3.748322016048919792e-04,6.130072337019676300e-05
2.138940902468597187e+02,3.600958119533697200e-04,3.330962298385572139e-04,7.465836038254824167e-05
2.140354473695778097e+02,4.210404609783597804e-04,4.814028467530673174e-04,8.729396296179963420e-05
2.141768044922957870e+02,4.785025586304933248e-04,4.572967251294084981e-04,9.920753110795096767e-05
2.143181616150137643e+02,5.324821049097702447e-04,4.295926749052035175e-04,1.103990648210022014e-04
2.144595187377318553e+02,5.829790998161906487e-04,3.982906960804525926e-04,1.208685641009533761e-04
2.146008758604498325e+02,6.299935433497545366e-04,3.633907886551554522e-04,1.306160289478044783e-04
2.147422329831679235e+02,6.735254355104616916e-04,3.248929526293122048e-04,1.396414593615554942e-04
2.148835901058859008e+02,7.135747762983125474e-04,2.827971880029230131e-04,1.479448553422064376e-04
2.150249472286038781e+02,7.501415657133063452e-04,2.371034947759874975e-04,1.555262168897572541e-04
2.151663043513219691e+02,7.832258037554439521e-04,1.878118729485060646e-04,1.623855440042080251e-04
2.153076614740399464e+02,8.128274904247250431e-04,1.349223225204784706e-04,1.685228366855587507e-04
2.154490185967579237e+02,8.389466257211491843e-04,7.843484349190472883e-05,1.739380949338093223e-04
2.155903757194760146e+02,8.615832096447171348e-04,1.834943586278496141e-05,1.786313187489598755e-04
2.157317328421939919e+02,8.807372421954281355e-04,-4.533390036688100111e-05,1.826025081310103020e-04
2.158730899649120829e+02,8.964087233732828371e-04,8.174493780440713752e-05,1.858516630799606558e-04
2.160144470876300602e+02,9.085976531782808058e-04,2.314907261591356649e-04,1.883787835958109370e-04
2.161558042103480375e+02,9.173040316104222585e-04,2.102629474159136932e-04,1.901838696785611185e-04
2.162971613330661285e+02,9.225278586697069783e-04,3.812365145138640974e-04,1.912669213282112274e-04
2.164385184557841058e+02,9.242691343561353990e-04,3.819561002339733839e-04,1.916279385447613179e-04
2.165798755785020830e+02,9.225278586697069783e-04,3.812365145138640974e-04,1.912669213282112274e-04
2.167212327012201740e+02,9.173040316104222585e-04,3.790777573535365091e-04,1.901838696785611185e-04
2.168625898239381513e+02,9.085976531782808058e-04,3.754798287529904021e-04,1.883787835958109370e-04
2.170039469466561286e+02,8.964087233732828371e-04,3.704427287122258848e-04,1.858516630799606558e-04
2.171453040693742196e+02,8.807372421954281355e-04,3.639664572312429030e-04,1.826025081310103020e-04
2.172866611920921969e+02,8.615832096447171348e-04,3.560510143100415110e-04,1.786313187489598755e-04
2.174280183148102878e+02,8.389466257211491843e-04,3.466963999486216003e-04,1.739380949338093223e-04
2.175693754375282651e+02,8.128274904247250431e-04,3.359026141469833877e-04,1.685228366855587507e-04
2.177107325602462424e+02,7.832258037554439521e-04,3.236696569051266022e-04,1.623855440042080251e-04
2.178520896829643334e+02,7.501415657133063452e-04,3.099975282230514064e-04,1.555262168897572541e-04
2.179934468056823107e+02,7.135747762983125474e-04,2.948862281007578546e-04,1.479448553422064376e-04
2.181348039284002880e+02,6.735254355104616916e-04,2.783357565382457840e-04,1.396414593615554942e-04
2.182761610511183790e+02,6.299935433497545366e-04,2.603461135355153032e-04,1.306160289478044783e-04
2.184175181738363563e+02,5.829790998161906487e-04,7.210248915494352846e-05,3.617392509831391929e-05
2.185588752965544472e+02,5.324821049097702447e-04,-9.275459932207861852e-05,-4.653511921330032435e-05
2.187002324192724245e+02,4.785025586304933248e-04,-6.612992767803745921e-05,-3.317748220094880502e-05
2.188415895419904018e+02,4.210404609783597804e-04,-4.238359891443320177e-05,-2.126391405479746816e-05
2.189829466647084928e+02,3.600958119533697200e-04,-2.151561303126579876e-05,-1.079441477484627650e-05
2.191243037874264701e+02,2.956686115555230893e-04,-3.525970028535331079e-06,-1.768984361095276217e-06
2.192656609101444474e+02,2.277588597848197258e-04,1.158533009375822711e-05,5.812377186455547522e-06
2.194070180328625383e+02,6.266851195455408734e-04,4.936358039949228290e-05,1.094604200579721423e-04
2.195483751555805156e+02,6.153668275837570608e-04,1.098087808886667207e-04,1.273307722771991560e-04
2.196897322782984929e+02,6.023072599355448276e-04,1.673756384974042430e-04,1.441180728467759931e-04
2.198310894010165839e+02,5.875064166009044990e-04,2.220641532257049177e-04,1.598223217667027484e-04
2.199724465237345612e+02,5.709642975798357497e-04,2.738743250735687176e-04,1.744435190369793948e-04
2.201138036464526522e+02,5.526809028723386882e-04,3.228061540409955885e-04,1.879816646576059052e-04
2.202551607691706295e+02,5.326562324784134229e-04,3.688596401279856389e-04,2.004367586285823067e-04
2.203965178918886068e+02,5.108902863980597370e-04,4.120347833345387603e-04,2.118088009499085450e-04
2.205378750146066977e+02,4.873830646312778472e-04,4.523315836606549528e-04,2.220977916215846745e-04
2.206792321373246750e+02,4.621345671780676995e-04,3.209352311687116172e-04,2.313037306436107221e-04
2.208205892600426523e+02,4.351447940384292395e-04,2.114862431400992959e-04,2.394266180159866338e-04
2.209619463827607433e+02,4.064137452123625215e-04,2.920798437923318434e-04,2.464664537387123823e-04
2.211033035054787206e+02,3.759414206998674913e-04,3.683559301239091059e-04,2.524232378117881033e-04
2.212446606281966979e+02,3.437278205009441489e-04,4.403145021348310291e-04,2.572969702352136340e-04
2.213860177509147888e+02,3.097729446155924942e-04,5.079555598250975589e-04,2.610876510089890287e-04
2.215273748736327661e+02,2.740767930438125816e-04,5.712791031947088037e-04,2.637952801331143416e-04
2.216687319963508571e+02,2.366393657856044109e-04,6.302851322436648718e-04,2.654198576075895185e-04
2.218100891190688344e+02,1.974606628409679280e-04,6.849736469719655465e-04,2.659613834324145594e-04
2.219514462417868117e+02,1.565406842099031329e-04,7.353446473796108277e-04,2.654198576075895185e-04
2.220928033645049027e+02,1.138794298924100527e-04,7.813981334666008239e-04,2.637952801331143416e-04
2.222341604872228800e+02,6.947689988848874151e-05,8.231341052329354266e-04,2.610876510089890287e-04
2.223755176099408573e+02,2.333309419813902328e-05,8.605525626786147443e-04,2.572969702352135798e-04
2.225168747326589482e+02,-4.330552632147154925e-04,7.248386958660160695e-04,1.677285988091485787e-04
2.226582318553769255e+02,-4.226076090961457818e-04,7.784478320141527061e-04,1.742269087070492592e-04
2.227995889780950165e+02,-4.156425063504325329e-04,8.270198681215252048e-04,1.792811497387498216e-04
2.229409461008129938e+02,-4.121599549775760169e-04,8.705548041881328069e-04,1.828913219042502388e-04
2.230823032235309711e+02,-4.121599549775760169e-04,9.090526402139759458e-04,1.850574252035504838e-04
2.232236603462490621e+02,-4.156425063504325329e-04,9.425133761990546217e-04,1.857794596366505293e-04
2.233650174689670393e+02,-4.226076090961457818e-04,9.709370121433687261e-04,1.850574252035504024e-04
2.235063745916850166e+02,-4.330552632147154925e-04,9.943235480469182590e-04,1.828913219042501846e-04
2.236477317144031076e+02,2.333309419813902328e-05,1.207033086911203429e-03,2.767918999289157027e-04
2.237890888371210849e+02,6.947689988848874151e-05,1.246610301517210714e-03,2.849147873012915872e-04
2.239304459598390622e+02,1.138794298924100527e-04,1.281870001802562281e-03,2.919546230240173900e-04
2.240718030825571532e+02,1.565406842099031329e-04,1.312812187767258779e-03,2.979114070970930567e-04
2.242131602052751305e+02,1.974606628409679280e-04,1.339436859411299993e-03,3.027851395205186417e-04
2.243545173279932214e+02,2.366393657856044109e-04,1.361744016734685704e-03,3.065758202942940906e-04
2.244958744507111987e+02,2.740767930438125816e-04,1.379733659737416131e-03,3.092834494184194035e-04
2.246372315734291760e+02,3.097729446155924942e-04,1.224590978481868457e-03,3.109080268928945262e-04
2.247785886961472670e+02,3.437278205009441489e-04,1.258771300187056311e-03,3.114495527177195671e-04
2.249199458188652443e+02,3.759414206998674913e-04,1.287914521851479810e-03,3.109080268928945804e-04
2.250613029415832216e+02,4.064137452123625215e-04,1.312020643475138521e-03,3.092834494184194035e-04
2.252026600643013126e+02,4.351447940384292395e-04,1.331089665058032877e-03,3.065758202942941448e-04
2.253440171870192898e+02,4.621345671780676995e-04,1.345121586600162662e-03,3.027851395205186417e-04
2.254853743097373808e+02,4.873830646312778472e-04,1.354116408101527875e-03,2.979114070970930567e-04
2.256267314324553581e+02,5.108902863980597370e-04,1.358074129562128517e-03,2.919546230240174984e-04
2.257680885551733354e+02,5.326562324784134229e-04,1.356994750981964804e-03,2.849147873012916957e-04
2.259094456778914264e+02,5.526809028723386882e-04,1.350878272361036520e-03,2.767918999289158111e-04
2.260508028006094037e+02,5.709642975798357497e-04,1.170909883761720848e-03,2.675859609068897906e-04
2.261921599233273810e+02,5.875064166009044990e-04,1.179544912403031418e-03,2.572969702352136340e-04
2.263335170460454719e+02,6.023072599355448276e-04,1.182423255283468130e-03,2.459249279138873414e-04
2.264748741687634492e+02,6.153668275837570608e-04,1.179544912403031201e-03,2.334698339429109671e-04
2.266162312914814265e+02,6.266851195455408734e-04,1.170909883761720848e-03,2.199316883222844567e-04
2.267575884141995175e+02,6.362621358208963738e-04,1.156518169359536420e-03,2.053104910520077832e-04
2.268989455369174948e+02,6.440978764098237788e-04,1.136369769196478568e-03,1.896062421320810550e-04
2.270403026596355858e+02,6.501923413123226548e-04,1.110464683272546424e-03,1.728189415625041637e-04
2.271816597823535631e+02,6.545455305283933269e-04,1.078802911587740856e-03,1.549485893432771635e-04
2.273230169050715404e+02,2.486541680219591472e-04,8.725696442044387222e-04,5.130054647176061108e-05
2.274643740277896313e+02,-9.890445898912745388e-05,6.854053984040307280e-04,-4.097545407842969619e-05
2.276057311505076086e+02,1.863164984478217438e-05,6.854053984040307280e-04,-3.754579052120429712e-05
2.277470882732255859e+02,1.309439316194068728e-04,6.782095412029386225e-04,-3.592121304672908633e-05
2.278884453959436769e+02,2.380323863347466649e-04,6.638178268007543029e-04,-3.610172165500411803e-05
2.280298025186616542e+02,3.398970139908016560e-04,6.422302551974777693e-04,-3.808731634602930414e-05
2.281711596413796315e+02,4.365378145875715749e-04,6.134468263931089132e-04,-4.187799711980476661e-05
2.283125167640977224e+02,5.279547881250569365e-04,5.774675403876480600e-04,-4.747376397633037672e-05
2.284538738868156997e+02,6.141479346032573073e-04,7.286525001825949841e-04,4.263613327455969919e-05
2.285952310095337907e+02,6.951172540221726330e-04,8.989064815604362645e-04,1.441180728467759931e-04
2.287365881322517680e+02,7.708627463818031305e-04,8.945889672397809795e-04,1.598223217667027484e-04
2.288779452549697453e+02,8.413844116821489081e-04,8.845147671582518365e-04,1.744435190369793948e-04
2.290193023776878363e+02,9.066822499232097491e-04,8.686838813158490524e-04,1.879816646576059052e-04
2.291606595004058136e+02,9.667562611049857618e-04,8.470963097125723019e-04,2.004367586285823067e-04
2.293020166231237909e+02,1.021606445227476838e-03,8.197520523484221272e-04,2.118088009499085450e-04
2.294433737458418818e+02,1.071232802290682977e-03,9.810112122248979775e-04,2.220977916215846745e-04
2.295847308685598591e+02,1.115635332294604397e-03,9.684184621229865488e-04,2.313037306436107221e-04
2.297260879912779501e+02,1.154814035239240880e-03,9.507886119803107654e-04,2.394266180159866338e-04
2.298674451139959274e+02,1.188768911124592426e-03,9.281216617968704105e-04,2.464664537387123823e-04
2.300088022367139047e+02,1.217499959950659252e-03,9.004176115726654842e-04,2.524232378117881033e-04
2.301501593594319957e+02,1.241007181717441142e-03,8.676764613076959863e-04,2.572969702352136340e-04
2.302915164821499729e+02,1.259290576424938095e-03,8.298982110019618086e-04,2.610876510089890287e-04
2.304328736048679502e+02,1.272350144073150328e-03,7.870828606554633846e-04,2.637952801331143416e-04
2.305742307275860412e+02,1.280185884662077625e-03,7.392304102682002807e-04,2.654198576075895185e-04
2.307155878503040185e+02,1.282797798191719985e-03,8.807009628416728134e-04,2.659613834324145594e-04
2.308569449730219958e+02,1.280185884662077625e-03,1.043399294158367345e-03,2.654198576075895185e-04
2.309983020957400868e+02,1.272350144073150328e-03,1.033684886936892845e-03,2.637952801331143416e-04
2.311396592184580641e+02,1.259290576424938095e-03,1.020372551114872347e-03,2.610876510089890287e-04
2.312810163411761550e+02,1.241007181717440925e-03,1.003462286692305633e-03,2.572969702352135798e-04
2.314223734638941323e+02,1.217499959950659036e-03,9.829540936691927040e-04,2.524232378117880491e-04
2.315637305866121096e+02,1.188768911124592209e-03,9.588479720455339930e-04,2.464664537387123281e-04
2.317050877093302006e+02,7.463107592031637981e-04,7.623291118837061424e-04,1.547319790133470821e-04
2.318464448320481779e+02,3.587027914042265715e-04,5.870380304651003989e-04,7.436954660930810150e-05
2.319878019547661552e+02,4.327070080774289736e-04,6.010699520072302921e-04,8.971277831268483405e-05
2.321291590774842462e+02,4.980048463184897061e-04,6.100647735085953970e-04,1.032509239333113309e-04
2.322705162002022234e+02,5.545963061274088775e-04,6.140224949691961472e-04,1.149839834711875920e-04
2.324118733229202007e+02,6.024813875041869216e-04,6.129431163890323260e-04,1.249119569263136987e-04
2.325532304456382917e+02,1.111978653353104269e-03,8.011867407696040329e-04,2.305455944888554914e-04
2.326945875683562690e+02,1.206007540420232045e-03,8.162980408918977474e-04,2.500405241825576956e-04
2.328359446910743600e+02,1.293071324741646572e-03,8.270918266935361769e-04,2.680913850100597275e-04
2.329773018137923373e+02,1.373170006317347850e-03,8.335680981745189960e-04,2.846981769713616143e-04
2.331186589365103146e+02,1.446303585147335879e-03,8.357268553348467469e-04,2.998609000664632473e-04
2.332600160592284055e+02,1.512472061231611310e-03,8.335680981745192128e-04,3.135795542953648978e-04
2.334013731819463828e+02,1.571675434570173058e-03,8.270918266935361769e-04,3.258541396580662405e-04
2.335427303046643601e+02,1.623913705163021557e-03,8.162980408918980727e-04,3.366846561545674380e-04
2.336840874273824511e+02,1.669186873010157024e-03,8.011867407696044666e-04,3.460711037848684360e-04
2.338254445501004284e+02,1.707494938111579460e-03,7.817579263266553587e-04,3.540134825489693431e-04
2.339668016728185194e+02,1.738837900467288863e-03,7.580115975630512910e-04,3.605117924468701049e-04
2.341081587955364967e+02,1.763215760077284800e-03,7.299477544787916130e-04,3.655660334785706673e-04
2.342495159182544739e+02,1.780628516941567705e-03,6.975663970738767584e-04,3.691762056440710303e-04
2.343908730409725649e+02,1.791076171060137362e-03,6.608675253483065103e-04,3.713423089433713024e-04
2.345322301636905422e+02,1.794558722432993986e-03,6.198511393020809772e-04,3.720643433764713750e-04
2.346735872864085195e+02,1.791076171060137362e-03,7.688773419367004756e-04,3.713423089433713024e-04
2.348149444091266105e+02,1.780628516941567705e-03,7.454908060331508343e-04,3.691762056440710303e-04
2.349563015318445878e+02,1.763215760077284800e-03,7.185063415290550860e-04,3.655660334785706673e-04
2.350976586545625651e+02,1.738837900467288863e-03,6.879239484244133391e-04,3.605117924468701049e-04
2.352390157772806560e+02,1.707494938111579460e-03,6.537436267192253767e-04,3.540134825489693431e-04
2.353803728999986333e+02,1.669186873010157024e-03,6.159653764134914158e-04,3.460711037848684360e-04
2.355217300227167243e+02,1.623913705163021557e-03,5.745891975072112395e-04,3.366846561545674380e-04
2.356630871454347016e+02,1.571675434570173058e-03,5.296150900003850645e-04,3.258541396580662405e-04
2.358044442681526789e+02,1.512472061231611310e-03,4.810430538930127284e-04,3.135795542953648978e-04
2.359458013908707699e+02,1.446303585147335879e-03,2.600582792474714152e-04,2.151662610638238311e-04
2.360871585135887472e+02,1.373170006317347850e-03,2.546613863466522546e-04,1.277639929370590478e-04
2.362285156363067244e+02,1.293071324741646572e-03,2.704922721890552014e-04,1.357063717011599820e-04
2.363698727590248154e+02,1.206007540420232045e-03,2.820056437108026462e-04,1.414826471659605899e-04
2.365112298817427927e+02,1.111978653353104269e-03,2.892015009118947518e-04,1.450928193314609800e-04
2.366525870044608837e+02,1.010984663540263678e-03,2.920798437923316265e-04,1.465368881976611252e-04
2.367939441271788610e+02,9.030255709817096212e-04,2.906406723521131621e-04,1.458148537645610526e-04
2.369353012498968383e+02,7.881013756774426409e-04,2.848839865912394667e-04,1.429267160321607622e-04
2.370766583726149292e+02,6.662120776274624116e-04,2.748097865097104322e-04,1.378724750004601998e-04
2.372180154953329065e+02,5.373576768317691503e-04,2.604180721075260042e-04,1.306521306694593924e-04
2.373593726180508838e+02,8.718567361946435047e-04,4.360689463861864451e-04,2.187764332293242213e-04
2.375007297407689748e+02,1.262947255366437139e-03,6.336671851281780628e-04,3.179117608939652792e-04
2.376420868634869521e+02,1.242051947129298043e-03,6.595722710521099898e-04,3.309083806897667487e-04
2.377834439862049294e+02,1.217674087519301888e-03,6.825990140956049879e-04,3.424609316193680730e-04
2.379248011089230204e+02,1.189813676536449327e-03,7.027474142586631655e-04,3.525694136827691979e-04
2.380661582316409977e+02,1.158470714180740140e-03,5.512026616036615981e-04,3.612338268799701233e-04
2.382075153543590886e+02,1.123645200452174546e-03,5.904200833496141320e-04,3.684541712109710120e-04
2.383488724770770659e+02,1.085337135350752111e-03,6.260395764950204504e-04,3.742304466757715928e-04
2.384902295997950432e+02,1.043546518876473268e-03,6.580611410398806618e-04,3.785626532743721368e-04
2.386315867225131342e+02,9.982733510293375842e-04,6.864847769841947661e-04,3.814507910067723730e-04
2.387729438452311115e+02,9.495176318093456009e-04,7.113104843279627635e-04,3.828948598729725182e-04
2.389143009679490888e+02,8.972793612164969932e-04,7.325382630711848708e-04,3.828948598729725182e-04
2.390556580906671797e+02,8.415585392507917610e-04,7.501681132138605457e-04,3.814507910067723730e-04
2.391970152133851570e+02,7.823551659122300128e-04,7.642000347559903305e-04,3.785626532743721368e-04
2.393383723361031343e+02,7.196692412008116402e-04,7.746340276975743335e-04,3.742304466757715928e-04
2.394797294588212253e+02,6.535007651165366431e-04,7.814700920386117959e-04,3.684541712109710120e-04
2.396210865815392026e+02,5.838497376594051300e-04,7.847082277791032597e-04,3.612338268799701233e-04
2.397624437042572936e+02,5.107161588294169925e-04,7.843484349190486165e-04,3.525694136827691979e-04
2.399038008269752709e+02,4.341000286265723389e-04,7.803907134584478662e-04,3.424609316193680730e-04
2.400451579496932482e+02,3.540013470508710067e-04,7.728350633973011174e-04,3.309083806897667487e-04
2.401865150724113391e+02,2.704201141023132126e-04,7.616814847356080448e-04,3.179117608939652792e-04
2.403278721951293164e+02,1.833563297808987942e-04,7.469299774733691904e-04,3.034710722319637188e-04
2.404692293178472937e+02,9.280999408662776479e-05,7.285805416105841205e-04,2.875863147037619589e-04
2.406105864405653847e+02,-1.218892980499842442e-06,7.066331771472528353e-04,2.702574883093599454e-04
2.407519435632833620e+02,-9.873033142048396400e-05,6.810878840833755514e-04,2.514845930487578408e-04
2.408933006860014530e+02,-1.997243212333247447e-04,6.519446624189520522e-04,2.312676289219555911e-04
2.410346578087194302e+02,-3.042008624190220686e-04,6.192035121539825543e-04,2.096065959289531691e-04
2.411760149314374075e+02,-4.121599549775760169e-04,5.828644332884670579e-04,1.865014940697506019e-04
2.413173720541554985e+02,-5.236015989089864812e-04,5.429274258224053460e-04,1.619523233443478894e-04
2.414587291768734758e+02,-6.385257942132535700e-04,4.993924897557976356e-04,1.359590837527450047e-04
