Wavelength	Intensity	
W	I	
nm	rel	

380.50	0.020	
381.30	0.019	
382.20	0.020	
383.10	0.019	
384.00	0.020	
384.90	0.020	
385.80	0.020	
386.70	0.020	
387.60	0.020	
388.50	0.020	
389.40	0.020	
390.20	0.020	
391.10	0.019	
392.00	0.019	
392.90	0.019	
393.80	0.019	
394.70	0.019	
395.60	0.020	
396.50	0.020	
397.40	0.020	
398.30	0.020	
399.10	0.020	
400.00	0.021	
400.90	0.020	
401.80	0.021	
402.70	0.021	
403.60	0.021	
404.50	0.021	
405.40	0.022	
406.30	0.022	
407.20	0.022	
408.00	0.022	
408.90	0.022	
409.80	0.023	
410.70	0.024	
411.60	0.024	
412.50	0.024	
413.40	0.024	
414.30	0.025	
415.20	0.025	
416.00	0.026	
416.90	0.026	
417.80	0.027	
418.70	0.028	
419.60	0.030	
420.50	0.030	
421.40	0.030	
422.30	0.031	
423.20	0.032	
424.10	0.034	
424.90	0.036	
425.80	0.037	
426.70	0.039	
427.60	0.040	
428.50	0.042	
429.40	0.044	
430.30	0.046	
431.20	0.049	
432.10	0.050	
433.00	0.053	
433.80	0.055	
434.70	0.058	
435.60	0.061	
436.50	0.064	
437.40	0.067	
438.30	0.069	
439.20	0.072	
440.10	0.075	
441.00	0.079	
441.90	0.082	
442.70	0.085	
443.60	0.088	
444.50	0.091	
445.40	0.093	
446.30	0.095	
447.20	0.097	
448.10	0.099	
449.00	0.101	
449.90	0.101	
450.80	0.101	
451.60	0.101	
452.50	0.099	
453.40	0.097	
454.30	0.095	
455.20	0.093	
456.10	0.092	
457.00	0.089	
457.90	0.087	
458.80	0.085	
459.60	0.083	
460.50	0.079	
461.40	0.077	
462.30	0.074	
463.20	0.073	
464.10	0.071	
465.00	0.071	
465.90	0.069	
466.80	0.069	
467.70	0.067	
468.50	0.066	
469.40	0.065	
470.30	0.065	
471.20	0.065	
472.10	0.065	
473.00	0.064	
473.90	0.064	
474.80	0.064	
475.70	0.064	
476.60	0.063	
477.40	0.063	
478.30	0.062	
479.20	0.063	
480.10	0.063	
481.00	0.062	
481.90	0.062	
482.80	0.061	
483.70	0.061	
484.60	0.060	
485.50	0.060	
486.30	0.059	
487.20	0.059	
488.10	0.059	
489.00	0.058	
489.90	0.058	
490.80	0.058	
491.70	0.058	
492.60	0.059	
493.50	0.058	
494.40	0.059	
495.20	0.059	
496.10	0.059	
497.00	0.060	
497.90	0.059	
498.80	0.060	
499.70	0.062	
500.60	0.063	
501.50	0.064	
502.40	0.065	
503.20	0.067	
504.10	0.068	
505.00	0.071	
505.90	0.074	
506.80	0.077	
507.70	0.079	
508.60	0.081	
509.50	0.084	
510.40	0.086	
511.30	0.088	
512.20	0.092	
513.00	0.096	
513.80	0.099	
514.60	0.101	
515.50	0.104	
516.30	0.107	
517.10	0.109	
517.90	0.112	
518.80	0.115	
519.60	0.117	
520.40	0.119	
521.20	0.120	
522.10	0.122	
522.90	0.123	
523.70	0.124	
524.50	0.125	
525.40	0.125	
526.20	0.126	
527.00	0.126	
527.80	0.127	
528.70	0.125	
529.50	0.124	
530.30	0.123	
531.10	0.121	
532.00	0.119	
532.80	0.117	
533.60	0.117	
534.50	0.114	
535.30	0.112	
536.10	0.111	
536.90	0.109	
537.80	0.107	
538.60	0.104	
539.40	0.103	
540.20	0.102	
541.10	0.101	
541.90	0.100	
542.70	0.100	
543.50	0.101	
544.40	0.101	
545.20	0.100	
546.00	0.100	
546.80	0.100	
547.70	0.101	
548.50	0.099	
549.30	0.101	
550.10	0.102	
551.00	0.103	
551.80	0.102	
552.60	0.103	
553.50	0.104	
554.30	0.104	
555.10	0.104	
555.90	0.106	
556.80	0.107	
557.60	0.107	
558.40	0.107	
559.20	0.108	
560.10	0.109	
560.90	0.110	
561.70	0.110	
562.50	0.112	
563.40	0.112	
564.20	0.114	
565.00	0.114	
565.80	0.117	
566.70	0.118	
567.50	0.119	
568.30	0.120	
569.10	0.119	
570.00	0.119	
570.80	0.119	
571.60	0.118	
572.40	0.117	
573.30	0.115	
574.10	0.114	
574.90	0.113	
575.80	0.111	
576.60	0.109	
577.40	0.107	
578.20	0.105	
579.10	0.104	
579.90	0.101	
580.70	0.099	
581.50	0.096	
582.40	0.093	
583.20	0.091	
584.00	0.090	
584.80	0.088	
585.70	0.086	
586.50	0.085	
587.30	0.083	
588.10	0.081	
588.90	0.080	
589.60	0.078	
590.40	0.076	
591.10	0.074	
591.90	0.072	
592.60	0.071	
593.40	0.070	
594.10	0.069	
594.90	0.067	
595.60	0.065	
596.40	0.064	
597.10	0.062	
597.90	0.062	
598.60	0.061	
599.40	0.059	
600.10	0.058	
600.90	0.056	
601.60	0.056	
602.40	0.055	
603.10	0.054	
603.90	0.053	
604.60	0.052	
605.40	0.051	
606.10	0.051	
606.90	0.050	
607.70	0.049	
608.40	0.049	
609.20	0.049	
609.90	0.049	
610.70	0.049	
611.40	0.048	
612.20	0.048	
612.90	0.047	
613.70	0.046	
614.40	0.046	
615.20	0.046	
615.90	0.045	
616.70	0.044	
617.40	0.044	
618.20	0.044	
618.90	0.045	
619.70	0.044	
620.40	0.044	
621.20	0.043	
621.90	0.043	
622.70	0.044	
623.40	0.044	
624.20	0.044	
624.90	0.043	
625.70	0.042	
626.40	0.042	
627.20	0.042	
627.90	0.043	
628.70	0.042	
629.40	0.042	
630.20	0.041	
630.90	0.041	
631.70	0.041	
632.40	0.040	
633.20	0.040	
633.90	0.040	
634.70	0.039	
635.40	0.038	
636.20	0.038	
636.90	0.038	
637.70	0.037	
638.40	0.036	
639.20	0.036	
639.90	0.035	
640.70	0.035	
641.40	0.034	
642.20	0.033	
642.90	0.032	
643.70	0.032	
644.50	0.032	
645.20	0.032	
646.00	0.031	
646.70	0.030	
647.50	0.029	
648.20	0.029	
649.00	0.029	
649.70	0.030	
650.50	0.029	
651.20	0.029	
652.00	0.028	
652.70	0.028	
653.50	0.027	
654.20	0.027	
655.00	0.026	
655.70	0.026	
656.50	0.026	
657.20	0.025	
658.00	0.025	
658.70	0.025	
659.50	0.025	
660.20	0.024	
661.00	0.024	
661.70	0.024	
662.50	0.025	
663.20	0.024	
664.00	0.024	
664.70	0.023	
665.50	0.024	
666.20	0.024	
667.00	0.023	
667.80	0.023	
668.50	0.023	
669.30	0.023	
670.00	0.024	
670.80	0.024	
671.60	0.023	
672.30	0.023	
673.10	0.022	
673.90	0.023	
674.60	0.023	
675.40	0.023	
676.20	0.022	
676.90	0.022	
677.70	0.022	
678.50	0.022	
679.20	0.022	
680.00	0.022	
680.70	0.023	
681.50	0.022	
682.30	0.022	
683.00	0.022	
683.80	0.022	
684.60	0.022	
685.30	0.022	
686.10	0.022	
686.90	0.022	
687.60	0.022	
688.40	0.022	
689.20	0.022	
689.90	0.022	
690.70	0.021	
691.50	0.022	
692.20	0.022	
693.00	0.022	
693.70	0.022	
694.50	0.021	
695.30	0.021	
696.00	0.021	
696.80	0.021	
697.60	0.021	
698.30	0.021	
699.10	0.021	
699.90	0.021	
700.60	0.021	
701.40	0.021	
702.20	0.021	
702.90	0.020	
703.70	0.020	
704.50	0.020	
705.20	0.021	
706.00	0.021	
706.80	0.021	
707.50	0.021	
708.30	0.021	
709.10	0.021	
709.90	0.021	
710.70	0.021	
711.50	0.021	
712.20	0.020	
713.00	0.020	
713.80	0.020	
714.60	0.020	
715.40	0.019	
716.20	0.020	
716.90	0.020	
717.70	0.020	
718.50	0.019	
719.30	0.020	
720.10	0.019	
720.90	0.019	
721.60	0.019	
722.40	0.019	
723.20	0.018	
724.00	0.019	
724.80	0.019	
725.60	0.019	
726.30	0.018	
727.10	0.018	
727.90	0.018	
728.70	0.019	
729.50	0.019	
730.30	0.019	
731.00	0.018	
731.80	0.018	
732.60	0.018	
733.40	0.018	
734.20	0.018	
735.00	0.018	
735.70	0.018	
736.50	0.018	
737.30	0.019	
738.10	0.019	
738.90	0.018	
739.70	0.018	
740.40	0.018	
741.20	0.018	
742.00	0.018	
742.80	0.018	
743.60	0.019	
744.40	0.019	
745.10	0.019	
745.90	0.018	
746.70	0.018	
747.50	0.018	
748.30	0.018	
749.10	0.019	
749.80	0.018	
750.60	0.018	
751.40	0.018	
752.20	0.018	
753.00	0.018	
753.80	0.018	
754.50	0.017	
755.30	0.017	
756.10	0.017	
756.90	0.018	
757.70	0.018	
758.50	0.018	
759.30	0.018	
760.00	0.018	
760.80	0.018	
761.60	0.018	
762.40	0.018	
763.20	0.018	
764.00	0.018	
764.70	0.017	
765.50	0.018	
766.30	0.018	
767.10	0.018	
767.90	0.018	
768.70	0.017	
769.40	0.017	
770.20	0.017	
771.00	0.017	
771.80	0.018	
772.60	0.018	
773.40	0.018	
774.10	0.018	
774.90	0.018	
775.70	0.018	
776.50	0.018	
777.30	0.018	
778.10	0.017	
778.80	0.017	
779.60	0.017	
780.40	0.017	
781.20	0.017	
782.00	0.017	
782.80	0.017	
783.50	0.017	
784.30	0.017	
785.10	0.018	
785.90	0.018	
786.70	0.017	
787.50	0.017	
788.20	0.017	
789.00	0.017	
789.80	0.017	
790.60	0.017	
791.40	0.017	
792.20	0.017	
792.90	0.016	
793.70	0.016	
794.50	0.016	
795.30	0.017	
796.10	0.016	
796.90	0.016	
797.60	0.017	
798.40	0.016	
799.20	0.016	
800.00	0.016	
800.80	0.017	
801.60	0.017	
802.30	0.017	
803.10	0.016	
803.90	0.016	
804.70	0.016	
805.50	0.016	
806.30	0.016	
807.10	0.017	
807.80	0.016	
808.60	0.016	
809.40	0.017	
810.20	0.017	
811.00	0.017	
811.80	0.016	
812.50	0.016	
813.30	0.016	
814.10	0.016	
814.90	0.017	
815.70	0.017	
816.50	0.017	
817.20	0.016	
818.00	0.016	
818.80	0.017	
819.60	0.017	
820.40	0.016	
821.20	0.016	
821.90	0.016	
822.70	0.016	
823.50	0.016	
824.30	0.016	
825.10	0.018	
825.90	0.018	
826.60	0.018	
827.40	0.017	
828.20	0.017	
829.00	0.017	
829.80	0.016	
830.60	0.016	
831.30	0.016	
832.20	0.016	
833.00	0.016	
833.80	0.016	
834.60	0.016	
835.50	0.016	
836.30	0.016	
837.10	0.017	
838.00	0.017	
838.80	0.016	
839.60	0.016	
840.50	0.015	
841.30	0.016	
842.10	0.016	
842.90	0.016	
843.80	0.017	
844.60	0.016	
845.40	0.016	
846.30	0.016	
847.10	0.016	
847.90	0.016	
848.80	0.016	
849.60	0.016	
850.40	0.016	
851.30	0.016	
852.10	0.017	
852.90	0.016	
853.70	0.017	
854.60	0.016	
855.40	0.017	
856.20	0.017	
857.10	0.016	
857.90	0.016	
858.70	0.016	
859.60	0.016	
860.40	0.015	
861.20	0.016	
862.10	0.017	
862.90	0.017	
863.70	0.016	
864.50	0.016	
865.40	0.017	
866.20	0.016	
867.00	0.016	
867.90	0.016	
868.70	0.017	
869.50	0.016	
870.40	0.016	
871.20	0.016	
872.00	0.016	
872.80	0.016	
873.70	0.015	
874.50	0.015	
875.30	0.016	
876.20	0.016	
877.00	0.016	
877.80	0.015	
878.70	0.015	
879.50	0.016	
880.30	0.016	
881.20	0.016	
882.00	0.016	
882.80	0.016	
883.60	0.016	
884.50	0.016	
885.30	0.016	
886.10	0.016	
887.00	0.016	
887.80	0.016	
888.60	0.016	
889.50	0.016	
890.30	0.016	
891.10	0.016	
892.00	0.016	
892.80	0.016	
893.60	0.016	
894.40	0.016	
895.30	0.016	
896.10	0.017	
896.90	0.016	
897.80	0.017	
898.60	0.017	
899.40	0.017	
900.30	0.016	
901.10	0.016	
901.90	0.016	
902.80	0.016	
903.60	0.016	
904.40	0.016	
905.20	0.016	
906.10	0.015	
906.90	0.015	
907.70	0.015	
908.60	0.016	
909.40	0.016	
910.20	0.016	
911.10	0.016	
911.90	0.016	
912.70	0.016	
913.50	0.016	
914.40	0.016	
915.20	0.016	
916.00	0.016	
916.90	0.016	
917.70	0.016	
918.50	0.016	
919.40	0.016	
920.20	0.016	
921.00	0.016	
921.90	0.016	
922.70	0.016	
923.50	0.017	
924.30	0.016	
925.20	0.016	
926.00	0.016	
926.80	0.016	
927.70	0.017	
928.50	0.017	
929.30	0.017	
930.20	0.017	
931.00	0.016	
931.80	0.017	
932.70	0.017	
933.50	0.017	
934.30	0.017	
935.10	0.017	
936.00	0.016	
936.80	0.016	
937.60	0.016	
938.50	0.016	
939.30	0.016	
940.20	0.016	
941.00	0.016	
941.80	0.016	
942.60	0.016	
943.50	0.016	
944.30	0.017	
945.10	0.017	
